Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Eye L/R	AOI Name	Entry Time [ms]	Sequence	Fixation Count	Fixation Time [ms]	Average Fixation Duration [ms]
Trial025	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11149.7	01	DarkCyan	Left	Social Interaction	1651.0	2	4.0	1144.0	286.0
Trial025	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11149.7	01	DarkCyan	Right	Control	847.1	1	4.0	495.9	124.0
Trial025	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11149.7	01	DarkCyan	Left	Control	863.1	1	2.0	308.0	154.0
Trial019	Clap_Dyad3_Soc_NA_NA_Con_.avi	0.0	11229.1	01	DarkCyan	Right	Control	8637.5	2	7.0	2459.7	351.4
Trial019	Clap_Dyad3_Soc_NA_NA_Con_.avi	0.0	11229.1	01	DarkCyan	Left	Control	8625.5	2	8.0	1331.2	166.4
Trial019	Clap_Dyad3_Soc_NA_NA_Con_.avi	0.0	11229.1	01	DarkCyan	Right	Social Interaction	854.0	1	26.0	6841.6	263.1
Trial019	Clap_Dyad3_Soc_NA_NA_Con_.avi	0.0	11229.1	01	DarkCyan	Left	Social Interaction	770.0	1	21.0	7460.3	355.3
Trial027	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12156.3	01	DarkCyan	Right	Social Interaction	1330.2	1	27.0	7123.5	263.8
Trial027	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12156.3	01	DarkCyan	Left	Social Interaction	1462.1	2	17.0	4535.7	266.8
Trial027	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12156.3	01	DarkCyan	Right	Control	8617.0	2	4.0	532.2	133.1
Trial027	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12156.3	01	DarkCyan	Left	Control	1110.3	1	2.0	244.0	122.0
Trial013	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12214.4	01	DarkCyan	Right	Social Interaction	2586.6	2	15.0	9527.4	635.2
Trial013	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12214.4	01	DarkCyan	Left	Social Interaction	2554.6	2	14.0	8279.7	591.4
Trial013	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12214.4	01	DarkCyan	Right	Control	778.8	1	7.0	632.0	90.3
Trial013	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12214.4	01	DarkCyan	Left	Control	886.9	1	1.0	80.0	80.0
Trial009	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11243.3	01	DarkCyan	Right	Social Interaction	-	-	0.0	0.0	0.0
Trial009	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11243.3	01	DarkCyan	Left	Social Interaction	497.3	1	15.0	7355.4	490.4
Trial009	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11243.3	01	DarkCyan	Right	Control	10223.9	1	4.0	520.1	130.0
Trial009	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11243.3	01	DarkCyan	Left	Control	10223.9	2	2.0	372.1	186.0
Trial015	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11240.1	01	DarkCyan	Right	Social Interaction	-	-	0.0	0.0	0.0
Trial015	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11240.1	01	DarkCyan	Left	Social Interaction	1549.3	1	28.0	7043.6	251.6
Trial015	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11240.1	01	DarkCyan	Right	Control	10112.6	1	1.0	284.0	284.0
Trial015	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11240.1	01	DarkCyan	Left	Control	10432.6	2	1.0	248.0	248.0
Trial023	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12253.2	01	DarkCyan	Right	Control	-	-	0.0	0.0	0.0
Trial023	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12253.2	01	DarkCyan	Left	Control	899.7	1	24.0	6004.4	250.2
Trial023	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12253.2	01	DarkCyan	Right	Social Interaction	8143.0	1	11.0	1903.7	173.1
Trial023	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12253.2	01	DarkCyan	Left	Social Interaction	8111.0	2	5.0	1527.9	305.6
