Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Eye L/R	AOI Name	Entry Time [ms]	Sequence	Fixation Count	Fixation Time [ms]	Average Fixation Duration [ms]
Trial019	Lean_Dyad2_NA_Soc_Con_NA_.avi	0.0	11221.5	255337	DarkSlateBlue	Right	Social Interaction	3420.7	2	4.0	1044.2	261.0
Trial019	Lean_Dyad2_NA_Soc_Con_NA_.avi	0.0	11221.5	255337	DarkSlateBlue	Left	Social Interaction	528.7	1	5.0	656.4	131.3
Trial019	Lean_Dyad2_NA_Soc_Con_NA_.avi	0.0	11221.5	255337	DarkSlateBlue	Right	Control	1193.0	1	16.0	3814.4	238.4
Trial019	Lean_Dyad2_NA_Soc_Con_NA_.avi	0.0	11221.5	255337	DarkSlateBlue	Left	Control	2324.8	2	11.0	2164.1	196.7
Trial009	Hand_Dyad3_NA_Soc_Con_NA_.avi	0.0	12151.2	255337	DarkSlateBlue	Right	Social Interaction	884.3	1	3.0	532.0	177.3
Trial009	Hand_Dyad3_NA_Soc_Con_NA_.avi	0.0	12151.2	255337	DarkSlateBlue	Left	Social Interaction	2216.0	1	6.0	1719.9	286.6
Trial009	Hand_Dyad3_NA_Soc_Con_NA_.avi	0.0	12151.2	255337	DarkSlateBlue	Right	Control	3120.1	2	7.0	1511.8	216.0
Trial009	Hand_Dyad3_NA_Soc_Con_NA_.avi	0.0	12151.2	255337	DarkSlateBlue	Left	Control	3124.1	2	7.0	883.9	126.3
Trial021	Hand_Dyad2_Soc_NA_NA_Con_.avi	0.0	12153.3	255337	DarkSlateBlue	Right	Control	-	-	0.0	0.0	0.0
Trial021	Hand_Dyad2_Soc_NA_NA_Con_.avi	0.0	12153.3	255337	DarkSlateBlue	Left	Control	4205.5	2	6.0	747.9	124.7
Trial021	Hand_Dyad2_Soc_NA_NA_Con_.avi	0.0	12153.3	255337	DarkSlateBlue	Right	Social Interaction	576.4	1	5.0	601.5	120.3
Trial021	Hand_Dyad2_Soc_NA_NA_Con_.avi	0.0	12153.3	255337	DarkSlateBlue	Left	Social Interaction	588.6	1	2.0	241.0	120.5
Trial029	Lean_Dyad1_Soc_NA_NA_Con_.avi	0.0	11194.1	255337	DarkSlateBlue	Right	Control	2548.6	2	3.0	416.1	138.7
Trial029	Lean_Dyad1_Soc_NA_NA_Con_.avi	0.0	11194.1	255337	DarkSlateBlue	Left	Control	3316.7	1	1.0	104.0	104.0
Trial029	Lean_Dyad1_Soc_NA_NA_Con_.avi	0.0	11194.1	255337	DarkSlateBlue	Right	Social Interaction	428.9	1	14.0	2356.0	168.3
Trial029	Lean_Dyad1_Soc_NA_NA_Con_.avi	0.0	11194.1	255337	DarkSlateBlue	Left	Social Interaction	10533.2	2	5.0	595.8	119.2
Trial007	Hand_Dyad4_NA_Con_Soc_NA_.avi	0.0	12197.6	255337	DarkSlateBlue	Right	Control	1261.7	1	7.0	1128.0	161.1
Trial007	Hand_Dyad4_NA_Con_Soc_NA_.avi	0.0	12197.6	255337	DarkSlateBlue	Left	Control	7505.5	2	1.0	108.0	108.0
Trial007	Hand_Dyad4_NA_Con_Soc_NA_.avi	0.0	12197.6	255337	DarkSlateBlue	Right	Social Interaction	4217.8	2	12.0	1487.8	124.0
Trial007	Hand_Dyad4_NA_Con_Soc_NA_.avi	0.0	12197.6	255337	DarkSlateBlue	Left	Social Interaction	3357.6	1	11.0	1407.8	128.0
Trial017	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11180.3	255337	DarkSlateBlue	Right	Social Interaction	1172.5	2	6.0	2051.9	342.0
Trial017	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11180.3	255337	DarkSlateBlue	Left	Social Interaction	6592.1	2	3.0	390.6	130.2
Trial017	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11180.3	255337	DarkSlateBlue	Right	Control	560.5	1	11.0	1743.1	158.5
Trial017	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11180.3	255337	DarkSlateBlue	Left	Control	488.4	1	10.0	1099.4	109.9
Trial027	Clap_Dyad3_Soc_NA_NA_Con_.avi	0.0	11165.2	255337	DarkSlateBlue	Right	Control	1504.3	2	6.0	971.1	161.9
Trial027	Clap_Dyad3_Soc_NA_NA_Con_.avi	0.0	11165.2	255337	DarkSlateBlue	Left	Control	1860.1	2	8.0	1464.0	183.0
