Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Eye L/R	AOI Name	Entry Time [ms]	Sequence	Fixation Count	Fixation Time [ms]	Average Fixation Duration [ms]
Trial015	Lean_Dyad2_NA_Soc_Con_NA_.avi	0.0	11188.6	02	DarkGoldenrod	Right	Social Interaction	10402.9	2	2.0	235.1	117.6
Trial015	Lean_Dyad2_NA_Soc_Con_NA_.avi	0.0	11188.6	02	DarkGoldenrod	Left	Social Interaction	10537.3	2	1.0	154.3	154.3
Trial015	Lean_Dyad2_NA_Soc_Con_NA_.avi	0.0	11188.6	02	DarkGoldenrod	Right	Control	407.8	1	20.0	8635.6	431.8
Trial015	Lean_Dyad2_NA_Soc_Con_NA_.avi	0.0	11188.6	02	DarkGoldenrod	Left	Control	407.8	1	23.0	8419.6	366.1
Trial023	Hand_Dyad3_NA_Soc_Con_NA_.avi	0.0	12231.9	02	DarkGoldenrod	Right	Social Interaction	1599.1	2	10.0	1983.8	198.4
Trial023	Hand_Dyad3_NA_Soc_Con_NA_.avi	0.0	12231.9	02	DarkGoldenrod	Left	Social Interaction	1603.1	2	10.0	2015.8	201.6
Trial023	Hand_Dyad3_NA_Soc_Con_NA_.avi	0.0	12231.9	02	DarkGoldenrod	Right	Control	486.9	1	12.0	3988.7	332.4
Trial023	Hand_Dyad3_NA_Soc_Con_NA_.avi	0.0	12231.9	02	DarkGoldenrod	Left	Control	486.9	1	12.0	4155.1	346.3
Trial013	Hand_Dyad2_Soc_NA_NA_Con_.avi	0.0	12171.0	02	DarkGoldenrod	Right	Control	6721.1	2	12.0	3290.4	274.2
Trial013	Hand_Dyad2_Soc_NA_NA_Con_.avi	0.0	12171.0	02	DarkGoldenrod	Left	Control	6765.1	2	12.0	3314.2	276.2
Trial013	Hand_Dyad2_Soc_NA_NA_Con_.avi	0.0	12171.0	02	DarkGoldenrod	Right	Social Interaction	633.7	1	15.0	3891.5	259.4
Trial013	Hand_Dyad2_Soc_NA_NA_Con_.avi	0.0	12171.0	02	DarkGoldenrod	Left	Social Interaction	629.7	1	19.0	5675.4	298.7
Trial011	Lean_Dyad1_Soc_NA_NA_Con_.avi	0.0	11179.1	02	DarkGoldenrod	Right	Control	4091.4	2	8.0	2226.5	278.3
Trial011	Lean_Dyad1_Soc_NA_NA_Con_.avi	0.0	11179.1	02	DarkGoldenrod	Left	Control	4095.4	2	10.0	2046.6	204.7
Trial011	Lean_Dyad1_Soc_NA_NA_Con_.avi	0.0	11179.1	02	DarkGoldenrod	Right	Social Interaction	628.6	1	10.0	2048.3	204.8
Trial011	Lean_Dyad1_Soc_NA_NA_Con_.avi	0.0	11179.1	02	DarkGoldenrod	Left	Social Interaction	524.6	1	11.0	2040.2	185.5
Trial007	Hand_Dyad4_NA_Con_Soc_NA_.avi	0.0	12185.8	02	DarkGoldenrod	Right	Control	4119.8	2	9.0	3175.7	352.9
Trial007	Hand_Dyad4_NA_Con_Soc_NA_.avi	0.0	12185.8	02	DarkGoldenrod	Left	Control	4123.8	2	8.0	3175.7	397.0
Trial007	Hand_Dyad4_NA_Con_Soc_NA_.avi	0.0	12185.8	02	DarkGoldenrod	Right	Social Interaction	480.1	1	25.0	6613.3	264.5
Trial007	Hand_Dyad4_NA_Con_Soc_NA_.avi	0.0	12185.8	02	DarkGoldenrod	Left	Social Interaction	472.1	1	24.0	6374.1	265.6
Trial019	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11218.4	02	DarkGoldenrod	Right	Social Interaction	4127.1	2	6.0	1892.7	315.4
Trial019	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11218.4	02	DarkGoldenrod	Left	Social Interaction	4131.1	2	5.0	1615.2	323.0
