Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Eye L/R	AOI Name	Entry Time [ms]	Sequence	Fixation Count	Fixation Time [ms]	Average Fixation Duration [ms]
Trial027	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11215.5	000003	MediumAquamarine	Right	Control	2116.7	2	3.0	919.9	306.6
Trial027	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11215.5	000003	MediumAquamarine	Left	Control	2116.7	2	3.0	1572.0	524.0
Trial021	Clap_Dyad3_Soc_NA_NA_Con_.avi	0.0	11238.6	000003	MediumAquamarine	Right	Control	2450.3	1	8.0	3204.9	400.6
Trial021	Clap_Dyad3_Soc_NA_NA_Con_.avi	0.0	11238.6	000003	MediumAquamarine	Left	Control	2466.3	1	11.0	3156.1	286.9
Trial021	Clap_Dyad3_Soc_NA_NA_Con_.avi	0.0	11238.6	000003	MediumAquamarine	Right	Social Interaction	-	-	0.0	0.0	0.0
Trial021	Clap_Dyad3_Soc_NA_NA_Con_.avi	0.0	11238.6	000003	MediumAquamarine	Left	Social Interaction	-	-	0.0	0.0	0.0
Trial017	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12184.0	000003	MediumAquamarine	Right	Social Interaction	3095.2	2	9.0	1995.2	221.7
Trial017	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12184.0	000003	MediumAquamarine	Left	Social Interaction	3099.2	2	9.0	2011.1	223.5
Trial017	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12184.0	000003	MediumAquamarine	Right	Control	1235.2	1	3.0	1171.9	390.6
Trial017	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12184.0	000003	MediumAquamarine	Left	Control	1231.2	1	3.0	1175.9	392.0
Trial029	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12149.3	000003	MediumAquamarine	Right	Social Interaction	428.6	1	15.0	6071.8	404.8
Trial029	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12149.3	000003	MediumAquamarine	Left	Social Interaction	428.6	1	19.0	5967.8	314.1
Trial029	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12149.3	000003	MediumAquamarine	Right	Control	7401.0	2	1.0	251.3	251.3
Trial029	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12149.3	000003	MediumAquamarine	Left	Control	1972.8	2	2.0	1375.1	687.5
Trial015	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11240.9	000003	MediumAquamarine	Right	Social Interaction	507.4	1	8.0	2248.9	281.1
Trial015	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11240.9	000003	MediumAquamarine	Left	Social Interaction	787.3	1	12.0	3045.2	253.8
Trial015	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11240.9	000003	MediumAquamarine	Right	Control	3287.3	2	7.0	2195.7	313.7
Trial015	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11240.9	000003	MediumAquamarine	Left	Control	3287.3	2	8.0	2231.7	279.0
Trial025	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11210.9	000003	MediumAquamarine	Right	Social Interaction	217.4	1	12.0	3228.3	269.0
Trial025	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11210.9	000003	MediumAquamarine	Left	Social Interaction	213.4	1	12.0	3520.3	293.4
Trial025	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11210.9	000003	MediumAquamarine	Right	Control	3092.9	2	14.0	5099.5	364.3
Trial025	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11210.9	000003	MediumAquamarine	Left	Control	2920.9	2	17.0	5635.7	331.5
Trial023	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12173.2	000003	MediumAquamarine	Right	Control	142.2	1	11.0	3707.4	337.0
Trial023	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12173.2	000003	MediumAquamarine	Left	Control	146.2	1	13.0	4067.1	312.9
Trial023	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12173.2	000003	MediumAquamarine	Right	Social Interaction	4477.1	2	8.0	3327.4	415.9
Trial023	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12173.2	000003	MediumAquamarine	Left	Social Interaction	4461.1	2	9.0	3360.0	373.3
