Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Eye L/R	AOI Name	Entry Time [ms]	Sequence	Fixation Count	Fixation Time [ms]	Average Fixation Duration [ms]
Trial015	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12201.5	254773	DarkOrchid	Left	Social Interaction	1307.7	2	29.0	5624.4	193.9
Trial015	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12201.5	254773	DarkOrchid	Right	Control	387.8	1	11.0	2491.5	226.5
Trial015	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12201.5	254773	DarkOrchid	Left	Control	387.8	1	9.0	2443.5	271.5
Trial007	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12141.4	254773	DarkOrchid	Right	Social Interaction	1951.1	2	22.0	7131.8	324.2
Trial007	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12141.4	254773	DarkOrchid	Left	Social Interaction	1935.1	2	27.0	7575.6	280.6
Trial007	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12141.4	254773	DarkOrchid	Right	Control	315.5	1	10.0	3139.2	313.9
Trial007	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12141.4	254773	DarkOrchid	Left	Control	311.5	1	9.0	3331.3	370.1
Trial011	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11226.4	254773	DarkOrchid	Right	Social Interaction	333.2	1	14.0	3047.0	217.6
Trial011	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11226.4	254773	DarkOrchid	Left	Social Interaction	333.2	1	19.0	2775.3	146.1
Trial011	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11226.4	254773	DarkOrchid	Right	Control	2361.3	2	26.0	5351.1	205.8
Trial011	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11226.4	254773	DarkOrchid	Left	Control	2361.3	2	23.0	5599.1	243.4
Trial017	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11228.0	254773	DarkOrchid	Right	Social Interaction	1505.3	2	15.0	4832.0	322.1
Trial017	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11228.0	254773	DarkOrchid	Left	Social Interaction	1533.3	2	15.0	4652.1	310.1
Trial017	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11228.0	254773	DarkOrchid	Right	Control	421.7	1	17.0	5135.5	302.1
Trial017	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11228.0	254773	DarkOrchid	Left	Control	429.6	1	14.0	5339.5	381.4
Trial019	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12228.7	254773	DarkOrchid	Right	Control	412.7	1	2.0	767.9	384.0
Trial019	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12228.7	254773	DarkOrchid	Left	Control	412.7	1	3.0	763.9	254.6
Trial019	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12228.7	254773	DarkOrchid	Right	Social Interaction	1300.6	2	22.0	10387.1	472.1
Trial019	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12228.7	254773	DarkOrchid	Left	Social Interaction	1336.6	2	20.0	10403.2	520.2
