Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Eye L/R	AOI Name	Entry Time [ms]	Sequence	Fixation Count	Fixation Time [ms]	Average Fixation Duration [ms]
Trial029	Clap_Dyad3_Soc_NA_NA_Con_.avi	0.0	11196.2	03	DarkGray	Left	Social Interaction	1959.1	2	14.0	3107.6	222.0
Trial019	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12159.4	03	DarkGray	Right	Social Interaction	3722.9	2	7.0	1248.6	178.4
Trial019	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12159.4	03	DarkGray	Left	Social Interaction	487.2	1	9.0	1104.5	122.7
Trial019	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12159.4	03	DarkGray	Right	Control	2431.0	1	8.0	1774.3	221.8
Trial019	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12159.4	03	DarkGray	Left	Control	2859.1	2	8.0	1286.4	160.8
Trial017	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12259.3	03	DarkGray	Right	Social Interaction	445.1	1	17.0	5175.8	304.5
Trial017	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12259.3	03	DarkGray	Left	Social Interaction	445.1	1	12.0	4432.1	369.3
Trial017	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12259.3	03	DarkGray	Right	Control	1552.9	2	14.0	4623.9	330.3
Trial017	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12259.3	03	DarkGray	Left	Control	1524.9	2	14.0	4491.9	320.8
Trial021	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11253.3	03	DarkGray	Right	Social Interaction	415.9	1	9.0	2464.0	273.8
Trial021	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11253.3	03	DarkGray	Left	Social Interaction	415.9	1	7.0	2471.6	353.1
Trial021	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11253.3	03	DarkGray	Right	Control	6453.8	2	1.0	273.5	273.5
Trial021	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11253.3	03	DarkGray	Left	Control	6453.8	2	1.0	273.5	273.5
Trial015	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11175.3	03	DarkGray	Right	Social Interaction	480.6	1	17.0	5249.8	308.8
Trial015	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11175.3	03	DarkGray	Left	Social Interaction	476.6	1	17.0	5246.7	308.6
Trial015	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11175.3	03	DarkGray	Right	Control	1380.7	2	8.0	2759.7	345.0
Trial015	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11175.3	03	DarkGray	Left	Control	1384.7	2	11.0	2787.5	253.4
Trial025	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12159.1	03	DarkGray	Right	Control	2209.9	2	4.0	1020.0	255.0
Trial025	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12159.1	03	DarkGray	Left	Control	2221.9	2	5.0	996.0	199.2
Trial025	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12159.1	03	DarkGray	Right	Social Interaction	418.1	1	18.0	6284.3	349.1
Trial025	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12159.1	03	DarkGray	Left	Social Interaction	426.1	1	16.0	6288.3	393.0
