Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Eye L/R	AOI Name	Entry Time [ms]	Sequence	Fixation Count	Fixation Time [ms]	Average Fixation Duration [ms]
Trial017	Clap_Dyad3_Soc_NA_NA_Con_.avi	0.0	11213.4	254244	DarkSalmon	Left	Social Interaction	287.5	1	25.0	5407.8	216.3
Trial025	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12157.8	254244	DarkSalmon	Right	Social Interaction	1938.8	1	1.0	151.9	151.9
Trial025	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12157.8	254244	DarkSalmon	Left	Social Interaction	782.8	2	6.0	868.2	144.7
Trial025	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12157.8	254244	DarkSalmon	Right	Control	-	-	0.0	0.0	0.0
Trial025	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12157.8	254244	DarkSalmon	Left	Control	442.6	1	2.0	268.1	134.1
Trial021	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12221.5	254244	DarkSalmon	Right	Social Interaction	-	-	0.0	0.0	0.0
Trial021	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12221.5	254244	DarkSalmon	Left	Social Interaction	1244.5	2	13.0	1860.7	143.1
Trial021	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12221.5	254244	DarkSalmon	Right	Control	-	-	0.0	0.0	0.0
Trial021	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12221.5	254244	DarkSalmon	Left	Control	384.4	1	3.0	656.1	218.7
Trial007	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11201.5	254244	DarkSalmon	Right	Social Interaction	-	-	0.0	0.0	0.0
Trial007	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11201.5	254244	DarkSalmon	Left	Social Interaction	440.3	1	3.0	539.9	180.0
Trial007	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11201.5	254244	DarkSalmon	Right	Control	1252.2	1	18.0	3031.2	168.4
Trial007	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11201.5	254244	DarkSalmon	Left	Control	1180.2	2	22.0	4411.7	200.5
Trial023	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11179.9	254244	DarkSalmon	Right	Social Interaction	-	-	0.0	0.0	0.0
Trial023	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11179.9	254244	DarkSalmon	Left	Social Interaction	-	-	0.0	0.0	0.0
Trial023	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11179.9	254244	DarkSalmon	Right	Control	-	-	0.0	0.0	0.0
Trial023	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11179.9	254244	DarkSalmon	Left	Control	-	-	0.0	0.0	0.0
Trial015	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12201.8	254244	DarkSalmon	Right	Control	-	-	0.0	0.0	0.0
Trial015	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12201.8	254244	DarkSalmon	Left	Control	318.6	1	3.0	548.0	182.7
Trial015	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12201.8	254244	DarkSalmon	Right	Social Interaction	1090.6	1	46.0	8267.1	179.7
Trial015	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12201.8	254244	DarkSalmon	Left	Social Interaction	946.6	2	41.0	7158.4	174.6
