Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Eye L/R	AOI Name	Entry Time [ms]	Sequence	Fixation Count	Fixation Time [ms]	Average Fixation Duration [ms]
Trial029	Lean_Dyad2_NA_Soc_Con_NA_.avi	0.0	11238.7	255610	DimGray	Right	Social Interaction	485.9	1	24.0	5679.9	236.7
Trial029	Lean_Dyad2_NA_Soc_Con_NA_.avi	0.0	11238.7	255610	DimGray	Left	Social Interaction	469.9	1	21.0	6580.3	313.3
Trial029	Lean_Dyad2_NA_Soc_Con_NA_.avi	0.0	11238.7	255610	DimGray	Right	Control	4093.8	2	8.0	2023.9	253.0
Trial029	Lean_Dyad2_NA_Soc_Con_NA_.avi	0.0	11238.7	255610	DimGray	Left	Control	4181.8	2	8.0	2331.9	291.5
Trial015	Hand_Dyad3_NA_Soc_Con_NA_.avi	0.0	12201.5	255610	DimGray	Right	Social Interaction	3454.7	2	12.0	3323.9	277.0
Trial015	Hand_Dyad3_NA_Soc_Con_NA_.avi	0.0	12201.5	255610	DimGray	Left	Social Interaction	3470.7	2	14.0	3499.9	250.0
Trial015	Hand_Dyad3_NA_Soc_Con_NA_.avi	0.0	12201.5	255610	DimGray	Right	Control	474.8	1	19.0	5340.0	281.1
Trial015	Hand_Dyad3_NA_Soc_Con_NA_.avi	0.0	12201.5	255610	DimGray	Left	Control	426.8	1	22.0	6099.0	277.2
Trial021	Hand_Dyad2_Soc_NA_NA_Con_.avi	0.0	12236.6	255610	DimGray	Right	Control	1682.4	2	10.0	3936.4	393.6
Trial021	Hand_Dyad2_Soc_NA_NA_Con_.avi	0.0	12236.6	255610	DimGray	Left	Control	1682.4	2	12.0	3960.4	330.0
Trial021	Hand_Dyad2_Soc_NA_NA_Con_.avi	0.0	12236.6	255610	DimGray	Right	Social Interaction	258.5	1	13.0	3528.4	271.4
Trial021	Hand_Dyad2_Soc_NA_NA_Con_.avi	0.0	12236.6	255610	DimGray	Left	Social Interaction	266.5	1	13.0	4472.4	344.0
Trial007	Lean_Dyad1_Soc_NA_NA_Con_.avi	0.0	11178.4	255610	DimGray	Right	Control	3410.9	2	4.0	1860.0	465.0
Trial007	Lean_Dyad1_Soc_NA_NA_Con_.avi	0.0	11178.4	255610	DimGray	Left	Control	3406.9	2	5.0	1884.0	376.8
Trial007	Lean_Dyad1_Soc_NA_NA_Con_.avi	0.0	11178.4	255610	DimGray	Right	Social Interaction	387.2	1	10.0	4239.6	424.0
Trial007	Lean_Dyad1_Soc_NA_NA_Con_.avi	0.0	11178.4	255610	DimGray	Left	Social Interaction	387.2	1	13.0	4251.5	327.0
Trial025	Hand_Dyad4_NA_Con_Soc_NA_.avi	0.0	12218.5	255610	DimGray	Right	Control	1500.4	2	18.0	4031.1	224.0
Trial025	Hand_Dyad4_NA_Con_Soc_NA_.avi	0.0	12218.5	255610	DimGray	Left	Control	1504.5	2	18.0	4499.5	250.0
Trial025	Hand_Dyad4_NA_Con_Soc_NA_.avi	0.0	12218.5	255610	DimGray	Right	Social Interaction	484.5	1	19.0	4806.0	252.9
Trial025	Hand_Dyad4_NA_Con_Soc_NA_.avi	0.0	12218.5	255610	DimGray	Left	Social Interaction	476.5	1	18.0	4782.0	265.7
Trial027	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11216.5	255610	DimGray	Right	Social Interaction	1530.2	2	13.0	5501.5	423.2
Trial027	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11216.5	255610	DimGray	Left	Social Interaction	1382.1	2	13.0	5517.4	424.4
