Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Eye L/R	AOI Name	Entry Time [ms]	Sequence	Fixation Count	Fixation Time [ms]	Average Fixation Duration [ms]
Trial023	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12233.0	257211	Maroon	Left	Social Interaction	2528.9	2	2.0	875.9	438.0
Trial023	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12233.0	257211	Maroon	Right	Control	4424.7	2	2.0	180.0	90.0
Trial023	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12233.0	257211	Maroon	Left	Control	737.1	1	4.0	436.0	109.0
Trial027	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12146.4	257211	Maroon	Right	Social Interaction	3482.7	1	3.0	979.9	326.6
Trial027	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12146.4	257211	Maroon	Left	Social Interaction	423.0	1	5.0	1951.9	390.4
Trial027	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12146.4	257211	Maroon	Right	Control	5458.4	2	11.0	3032.0	275.6
Trial027	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12146.4	257211	Maroon	Left	Control	5211.2	2	5.0	1143.1	228.6
Trial029	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11179.1	257211	Maroon	Right	Social Interaction	4055.0	1	2.0	555.8	277.9
Trial029	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11179.1	257211	Maroon	Left	Social Interaction	3483.2	2	8.0	1415.9	177.0
Trial029	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11179.1	257211	Maroon	Right	Control	-	-	0.0	0.0	0.0
Trial029	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11179.1	257211	Maroon	Left	Control	1031.2	1	3.0	2315.9	772.0
Trial007	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11200.8	257211	Maroon	Right	Social Interaction	502.4	1	6.0	2184.2	364.0
Trial007	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11200.8	257211	Maroon	Left	Social Interaction	4581.9	1	2.0	1915.7	957.8
Trial007	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11200.8	257211	Maroon	Right	Control	1518.2	2	6.0	1703.8	284.0
Trial007	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11200.8	257211	Maroon	Left	Control	8381.7	2	6.0	1004.1	167.3
Trial015	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12170.0	257211	Maroon	Right	Control	5758.7	2	5.0	604.0	120.8
Trial015	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12170.0	257211	Maroon	Left	Control	5666.8	2	1.0	87.9	87.9
Trial015	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12170.0	257211	Maroon	Right	Social Interaction	823.2	1	6.0	1444.1	240.7
Trial015	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12170.0	257211	Maroon	Left	Social Interaction	679.3	1	9.0	1195.9	132.9
