"Stimulus"	"AOI.Name"	"Fixation.Time..ms."	"relSocialFixTime"	"ParentIndex"	"AgeGroup"	"Sex"	"ID"	"Trials"
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	5199.45	0.831572718330921	5	"1"	"F"	19	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	4397.05	0.541708759393865	9	"1"	"F"	19	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	3316.1	0.494667124125483	13	"1"	"F"	19	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	3552.3	0.550710033486295	17	"1"	"F"	19	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	1866.8	0.532048907002594	21	"1"	"F"	19	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	3107.6	0.32179599360053	25	"1"	"F"	19	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	1176.55	0.434648490893642	29	"1"	"F"	19	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	4803.95	0.513141099248546	33	"1"	"F"	19	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	2467.8	0.900229817969576	37	"1"	"F"	19	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	5248.25	0.654244345132357	41	"1"	"F"	19	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	6286.3	0.861809906365244	45	"1"	"F"	19	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	3227.45	0.476668365124024	1	"1"	"M"	20	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	666	0.318036387947089	5	"1"	"M"	20	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	1373.65	0.293863449175839	9	"1"	"M"	20	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	356.2	0.443918245264207	13	"1"	"M"	20	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	5620.95	0.646796195824152	17	"1"	"M"	20	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	2040.7	0.740081235946907	21	"1"	"M"	20	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	924.05	0.171512626098577	25	"1"	"M"	20	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	1117.65	0.326026078585806	29	"1"	"M"	20	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	1844.6	0.467940993670645	33	"1"	"M"	20	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	2973.6	0.489638649443031	37	"1"	"M"	20	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	1430.4	0.268819124045066	41	"1"	"M"	20	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	7903.65	0.848463540967768	45	"1"	"M"	20	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	194.7	0.0223220939431113	1	"1"	"M"	21	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	1999.8	0.32936409901675	5	"1"	"M"	21	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	4783.45	0.591590143153078	9	"1"	"M"	21	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	2044.25	0.48896144278607	13	"1"	"M"	21	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	6493.7	0.671572176143297	17	"1"	"M"	21	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	1753.95	0.259065329453643	21	"1"	"M"	21	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	2697.9	0.461850552084225	25	"1"	"M"	21	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	1725.9	0.466289326867224	29	"1"	"M"	21	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	3983.55	0.370311323473362	33	"1"	"M"	21	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	4363.55	0.45877293969836	37	"1"	"M"	21	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	2431.45	0.253500495230152	41	"1"	"M"	21	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	2047.4	0.817162243065256	45	"1"	"M"	21	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	2231.9	0.540156584663416	1	"2"	"F"	22	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	3762.15	1	5	"2"	"F"	22	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	6052.15	0.925681204640527	9	"2"	"F"	22	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	1171.5	0.797345584481879	13	"2"	"F"	22	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	0	0	17	"2"	"F"	22	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	6801.5	0.690419997462251	21	"2"	"F"	22	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	2260.45	0.426190408853946	25	"2"	"F"	22	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	0	0	29	"2"	"F"	22	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	2244.7	0.389157608224545	33	"2"	"F"	22	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	457.7	0.060725065507977	37	"2"	"F"	22	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	8980.9	1	41	"2"	"F"	22	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	3258.15	0.690264080590659	45	"2"	"F"	22	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	4887.5	0.858404903665455	1	"2"	"M"	23	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	6207.5	1	5	"2"	"M"	23	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	1085.8	0.258930700624791	9	"2"	"M"	23	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	133.95	0.0438899719851243	13	"2"	"M"	23	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	0	0	17	"2"	"M"	23	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	3229.85	0.889324852690126	21	"2"	"M"	23	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	7150.95	0.790474663954722	25	"2"	"M"	23	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	5829.6	0.937581420782604	29	"2"	"M"	23	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	8903.55	0.961553207229293	33	"2"	"M"	23	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	7355.4	0.942818688713709	37	"2"	"M"	23	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	7043.6	0.963609499835832	41	"2"	"M"	23	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	1715.8	0.222248128286832	45	"2"	"M"	23	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	0	0	1	"2"	"F"	24	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	4827.6	0.760036525079505	5	"2"	"F"	24	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	6990.8	0.841798521301447	9	"2"	"F"	24	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	2879.65	0.323576176055824	13	"2"	"F"	24	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	0	0	17	"2"	"F"	24	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	6084.65	0.972540338370801	21	"2"	"F"	24	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	7645.5	0.744797958149865	25	"2"	"F"	24	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	2452.55	0.9417129034116	29	"2"	"F"	24	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	3351.1	1	33	"2"	"F"	24	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	1254.25	0.286630026166345	37	"2"	"F"	24	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	2633.75	0.273059038811448	41	"2"	"F"	24	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	4160.35	1	45	"2"	"F"	24	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	6230.8	0.688981036103279	1	"2"	"M"	25	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	10281.2	0.930324308672361	5	"2"	"M"	25	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	1855.8	0.164177784068792	9	"2"	"M"	25	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	589.9	0.0707186956782353	13	"2"	"M"	25	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	4005.65	0.378937161506989	17	"2"	"M"	25	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	7315.45	0.90053487126775	21	"2"	"M"	25	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	594.1	0.0607249998722332	25	"2"	"M"	25	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	8700.1	1	29	"2"	"M"	25	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	10273.95	0.883564029463744	33	"2"	"M"	25	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	4427.75	0.818158300765912	37	"2"	"M"	25	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	10741.4	1	41	"2"	"M"	25	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	7401.4	0.671810185983607	45	"2"	"M"	25	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	2855.5	0.496993325269121	1	"1"	"F"	26	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	277.9	0.0745659931846843	5	"1"	"F"	26	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	1776.8	0.420972824413012	9	"1"	"F"	26	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	0	0	13	"1"	"F"	26	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	148	0.0664780128464268	17	"1"	"F"	26	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	3905.65	0.700370300633904	21	"1"	"F"	26	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	1542.9	0.274381135296628	25	"1"	"F"	26	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	2544.25	0.538910423418271	29	"1"	"F"	26	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	5679.45	0.749732683854105	33	"1"	"F"	26	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	2025.5	0.387484934861209	37	"1"	"F"	26	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	2581.1	0.796734164711693	41	"1"	"F"	26	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	1410.55	0.273092486108691	45	"1"	"F"	26	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	5230.3	0.739139651225234	1	"1"	"F"	27	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	5474.35	0.510131624927199	5	"1"	"F"	27	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	4395.85	0.511707632223781	9	"1"	"F"	27	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	2598.95	0.447735866934268	13	"1"	"F"	27	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	2064.4	0.30947276897477	17	"1"	"F"	27	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	1528	0.314539204182877	21	"1"	"F"	27	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	3695.85	0.454392888757746	25	"1"	"F"	27	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	3878.1	0.469634401831018	29	"1"	"F"	27	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	5503.4	0.510635534049946	33	"1"	"F"	27	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	3029.1	0.564519736106452	37	"1"	"F"	27	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	6215.9	0.615831971070491	41	"1"	"F"	27	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	2390.95	0.237641820269055	45	"1"	"F"	27	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	255.95	1	1	"1"	"M"	28	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	1693.8	0.262066297915136	5	"1"	"M"	28	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	1270	0.129437964052937	9	"1"	"M"	28	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	0	0	13	"1"	"M"	28	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	4112.45	1	17	"1"	"M"	28	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	1435.15	0.512206003069346	21	"1"	"M"	28	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	1288.1	0.16264710338906	25	"1"	"M"	28	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	5577.6	0.599542088121164	29	"1"	"M"	28	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	1565.75	0.825969983910532	33	"1"	"M"	28	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	1144.05	0.836385568593047	37	"1"	"M"	28	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	4812.1	1	41	"1"	"M"	28	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	2916	0.558674202509819	45	"1"	"M"	28	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	0	0	1	"1"	"M"	29	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	92	0.078381256656017	5	"1"	"M"	29	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	4247.8	1	9	"1"	"M"	29	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	963.9	0.34961915125136	13	"1"	"M"	29	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	752.2	0.258776984604799	17	"1"	"M"	29	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	679.55	0.25962291543296	21	"1"	"M"	29	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	775.65	0.182957895978299	25	"1"	"M"	29	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	663.05	0.326055420324064	29	"1"	"M"	29	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	4855.7	0.902621966521363	33	"1"	"M"	29	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	224.2	0.169041694940813	37	"1"	"M"	29	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	1654.1	0.492562869437041	41	"1"	"M"	29	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	2323.55	0.854450512070899	45	"1"	"M"	29	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	3375.7	0.520018485712085	1	"1"	"M"	30	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	8689.6	0.842435905514864	5	"1"	"M"	30	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	1215.9	0.21654111235775	9	"1"	"M"	30	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	2643.95	0.503998322515464	13	"1"	"M"	30	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	1941.2	0.53577687923492	17	"1"	"M"	30	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	3832.6	0.590730436659011	21	"1"	"M"	30	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	4722.1	0.583162496603848	25	"1"	"M"	30	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	4875.45	0.535058165057068	29	"1"	"M"	30	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	1364.1	0.15523186344239	33	"1"	"M"	30	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	2159.05	0.396097820503412	37	"1"	"M"	30	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	6684.5	0.725889647833027	41	"1"	"M"	30	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	5146.35	0.734369314411696	45	"1"	"M"	30	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	136	0.120199743691723	1	"1"	"F"	31	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	0	0	5	"1"	"F"	31	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	87.9	0.0489939245304052	9	"1"	"F"	31	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	0	0	13	"1"	"F"	31	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	1572.85	0.732017778605171	17	"1"	"F"	31	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	549	0.798661623508874	21	"1"	"F"	31	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	368.5	0.405613648871767	25	"1"	"F"	31	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	86.05	0.147006064747587	29	"1"	"F"	31	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	365.6	0.69558599695586	33	"1"	"F"	31	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	0	0	37	"1"	"F"	31	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	165.9	0.226685796269727	41	"1"	"F"	31	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	380.1	0.509654062751408	45	"1"	"F"	31	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	0	0	1	"1"	"M"	32	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	572.3	0.252515001764914	5	"1"	"M"	32	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	319.85	0.153567313232187	9	"1"	"M"	32	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	0	NA	13	"1"	"M"	32	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	5329.35	0.935072112853985	17	"1"	"M"	32	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	0	0	21	"1"	"M"	32	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	147.95	0.0906056708922775	25	"1"	"M"	32	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	1663.9	1	29	"1"	"M"	32	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	86.15	0.0464433003585002	33	"1"	"M"	32	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	0	0	37	"1"	"M"	32	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	0	0	41	"1"	"M"	32	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	4147.35	1	45	"1"	"M"	32	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	470	0.173246341553319	1	"1"	"M"	33	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	80.1	0.0603208072897055	5	"1"	"M"	33	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	599.9	0.228407165565688	9	"1"	"M"	33	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	786.3	0.229730914190551	13	"1"	"M"	33	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	2475.95	0.939996203492787	17	"1"	"M"	33	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	3239.65	0.695562092064583	21	"1"	"M"	33	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	1060.1	0.27671987366058	25	"1"	"M"	33	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	2922.95	0.895717459587834	29	"1"	"M"	33	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	483.8	1	33	"1"	"M"	33	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	504.15	0.148279411764706	37	"1"	"M"	33	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	1176.2	0.292089350236537	41	"1"	"M"	33	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	5343.15	0.909526524984467	45	"1"	"M"	33	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	194.05	0.0644952222683839	1	"1"	"F"	34	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	3573.65	0.835023482954413	5	"1"	"F"	34	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	3113.15	0.80666182986552	9	"1"	"F"	34	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	329.95	0.336083524318818	13	"1"	"F"	34	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	1651.65	0.698785750550008	17	"1"	"F"	34	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	1254	0.915228259679597	21	"1"	"F"	34	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	4119.4	0.925021893876451	25	"1"	"F"	34	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	533.95	0.6341825524081	29	"1"	"F"	34	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	1465.9	0.412528669321364	33	"1"	"F"	34	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	985.85	0.298584084197774	37	"1"	"F"	34	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	2049.95	0.602235670848145	41	"1"	"F"	34	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	1320	0.792340706503797	45	"1"	"F"	34	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	7345.6	0.939887913606469	1	"1"	"M"	35	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	7813.4	0.958064595237511	5	"1"	"M"	35	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	4289.7	0.576146665771271	9	"1"	"M"	35	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	2278.1	0.431397055342518	13	"1"	"M"	35	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	430.85	0.104059994203459	17	"1"	"M"	35	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	1189.2	0.272377462207971	21	"1"	"M"	35	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	1575.85	0.316964016332442	25	"1"	"M"	35	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	1040	0.181767337807606	29	"1"	"M"	35	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	1910.1	0.341375797544368	33	"1"	"M"	35	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	1275.8	0.666527349668251	37	"1"	"M"	35	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	122.2	0.0588787973692452	41	"1"	"M"	35	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	444	0.0898249021333414	45	"1"	"M"	35	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	1068.2	0.2838013762321	1	"1"	"F"	36	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	1196.05	0.299660515865559	5	"1"	"F"	36	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	7271.8	0.890110226389458	9	"1"	"F"	36	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	2811.7	0.827043562667294	13	"1"	"F"	36	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	1272.85	1	17	"1"	"F"	36	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	2049.25	0.554548283653781	21	"1"	"F"	36	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	5482.65	0.877708495089289	25	"1"	"F"	36	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	1401.75	0.266520263525654	29	"1"	"F"	36	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	1232.1	0.248109626556852	33	"1"	"F"	36	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	1447	0.395711980747669	37	"1"	"F"	36	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	1430.3	0.168155846598791	41	"1"	"F"	36	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	8414.85	0.88155151642135	45	"1"	"F"	36	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	3587.4	0.54310932130259	1	"1"	"F"	37	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	2842.8	0.463313667329444	5	"1"	"F"	37	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	2030.05	0.368835109330572	9	"1"	"F"	37	3
